Date,Area,Population_Served,Actual_LPCD,Norm_LPCD,Wastage_LPCD
17-11-2024,REDHILLS,385067,152.3,135,17.3
18-11-2024,REDHILLS,385067,106.2,135,0.0
19-11-2024,REDHILLS,385067,97.3,135,0.0
20-11-2024,REDHILLS,385067,151.9,135,16.9
21-11-2024,REDHILLS,385067,154.8,135,19.8
22-11-2024,REDHILLS,385067,186.3,135,51.3
23-11-2024,REDHILLS,385067,148.2,135,13.2
24-11-2024,REDHILLS,385067,161.4,135,26.4
25-11-2024,REDHILLS,385067,141.1,135,6.1
26-11-2024,REDHILLS,385067,150.9,135,15.9
27-11-2024,REDHILLS,385067,178.3,135,43.3
28-11-2024,REDHILLS,385067,102.5,135,0.0
29-11-2024,REDHILLS,385067,153.3,135,18.3
30-11-2024,REDHILLS,385067,187.7,135,52.7
01-12-2024,REDHILLS,385067,150.6,135,15.6
02-12-2024,REDHILLS,385067,178.0,135,43.0
03-12-2024,REDHILLS,385067,132.4,135,0.0
04-12-2024,REDHILLS,385067,144.4,135,9.4
05-12-2024,REDHILLS,385067,145.7,135,10.7
06-12-2024,REDHILLS,385067,100.6,135,0.0
07-12-2024,REDHILLS,385067,121.6,135,0.0
08-12-2024,REDHILLS,385067,123.1,135,0.0
09-12-2024,REDHILLS,385067,161.4,135,26.4
10-12-2024,REDHILLS,385067,162.4,135,27.4
11-12-2024,REDHILLS,385067,151.5,135,16.5
12-12-2024,REDHILLS,385067,161.5,135,26.5
13-12-2024,REDHILLS,385067,141.7,135,6.7
14-12-2024,REDHILLS,385067,169.0,135,34.0
15-12-2024,REDHILLS,385067,145.2,135,10.2
16-12-2024,REDHILLS,385067,146.2,135,11.2
17-12-2024,REDHILLS,385067,139.7,135,4.7
18-12-2024,REDHILLS,385067,158.7,135,23.7
19-12-2024,REDHILLS,385067,136.6,135,1.6
20-12-2024,REDHILLS,385067,164.5,135,29.5
21-12-2024,REDHILLS,385067,122.4,135,0.0
22-12-2024,REDHILLS,385067,123.0,135,0.0
23-12-2024,REDHILLS,385067,158.7,135,23.7
24-12-2024,REDHILLS,385067,143.2,135,8.2
25-12-2024,REDHILLS,385067,135.9,135,0.9
26-12-2024,REDHILLS,385067,162.8,135,27.8
27-12-2024,REDHILLS,385067,132.9,135,0.0
28-12-2024,REDHILLS,385067,141.0,135,6.0
29-12-2024,REDHILLS,385067,173.0,135,38.0
30-12-2024,REDHILLS,385067,175.8,135,40.8
31-12-2024,REDHILLS,385067,176.4,135,41.4
01-01-2025,REDHILLS,385067,139.4,135,4.4
02-01-2025,REDHILLS,385067,169.6,135,34.6
03-01-2025,REDHILLS,385067,126.0,135,0.0
04-01-2025,REDHILLS,385067,126.9,135,0.0
05-01-2025,REDHILLS,385067,98.0,135,0.0
06-01-2025,REDHILLS,385067,178.5,135,43.5
07-01-2025,REDHILLS,385067,127.7,135,0.0
08-01-2025,REDHILLS,385067,142.5,135,7.5
09-01-2025,REDHILLS,385067,126.8,135,0.0
10-01-2025,REDHILLS,385067,158.9,135,23.9
11-01-2025,REDHILLS,385067,137.5,135,2.5
12-01-2025,REDHILLS,385067,118.9,135,0.0
13-01-2025,REDHILLS,385067,153.8,135,18.8
14-01-2025,REDHILLS,385067,116.3,135,0.0
15-01-2025,REDHILLS,385067,128.3,135,0.0
16-01-2025,REDHILLS,385067,102.9,135,0.0
17-01-2025,REDHILLS,385067,116.5,135,0.0
18-01-2025,REDHILLS,385067,148.6,135,13.6
19-01-2025,REDHILLS,385067,105.7,135,0.0
20-01-2025,REDHILLS,385067,115.4,135,0.0
21-01-2025,REDHILLS,385067,145.0,135,10.0
22-01-2025,REDHILLS,385067,134.1,135,0.0
23-01-2025,REDHILLS,385067,184.8,135,49.8
24-01-2025,REDHILLS,385067,181.7,135,46.7
25-01-2025,REDHILLS,385067,127.6,135,0.0
26-01-2025,REDHILLS,385067,156.1,135,21.1
27-01-2025,REDHILLS,385067,160.0,135,25.0
28-01-2025,REDHILLS,385067,133.1,135,0.0
29-01-2025,REDHILLS,385067,115.1,135,0.0
30-01-2025,REDHILLS,385067,144.8,135,9.8
31-01-2025,REDHILLS,385067,141.5,135,6.5
01-02-2025,REDHILLS,385067,136.3,135,1.3
02-02-2025,REDHILLS,385067,153.8,135,18.8
03-02-2025,REDHILLS,385067,130.0,135,0.0
04-02-2025,REDHILLS,385067,122.0,135,0.0
05-02-2025,REDHILLS,385067,147.2,135,12.2
06-02-2025,REDHILLS,385067,152.7,135,17.7
07-02-2025,REDHILLS,385067,121.5,135,0.0
08-02-2025,REDHILLS,385067,163.6,135,28.6
09-02-2025,REDHILLS,385067,109.6,135,0.0
10-02-2025,REDHILLS,385067,133.4,135,0.0
11-02-2025,REDHILLS,385067,139.8,135,4.8
12-02-2025,REDHILLS,385067,132.3,135,0.0
13-02-2025,REDHILLS,385067,133.7,135,0.0
14-02-2025,REDHILLS,385067,182.4,135,47.4
15-02-2025,REDHILLS,385067,128.0,135,0.0
16-02-2025,REDHILLS,385067,193.8,135,58.8
17-02-2025,REDHILLS,385067,153.7,135,18.7
18-02-2025,REDHILLS,385067,146.8,135,11.8
19-02-2025,REDHILLS,385067,154.5,135,19.5
20-02-2025,REDHILLS,385067,195.6,135,60.6
21-02-2025,REDHILLS,385067,125.1,135,0.0
22-02-2025,REDHILLS,385067,122.6,135,0.0
23-02-2025,REDHILLS,385067,129.9,135,0.0
24-02-2025,REDHILLS,385067,145.6,135,10.6
25-02-2025,REDHILLS,385067,110.5,135,0.0
26-02-2025,REDHILLS,385067,145.4,135,10.4
27-02-2025,REDHILLS,385067,178.9,135,43.9
28-02-2025,REDHILLS,385067,148.0,135,13.0
01-03-2025,REDHILLS,385067,139.1,135,4.1
02-03-2025,REDHILLS,385067,132.6,135,0.0
03-03-2025,REDHILLS,385067,163.0,135,28.0
04-03-2025,REDHILLS,385067,128.5,135,0.0
05-03-2025,REDHILLS,385067,181.9,135,46.9
06-03-2025,REDHILLS,385067,183.7,135,48.7
07-03-2025,REDHILLS,385067,150.1,135,15.1
08-03-2025,REDHILLS,385067,144.8,135,9.8
09-03-2025,REDHILLS,385067,165.6,135,30.6
10-03-2025,REDHILLS,385067,166.9,135,31.9
11-03-2025,REDHILLS,385067,128.9,135,0.0
12-03-2025,REDHILLS,385067,134.5,135,0.0
13-03-2025,REDHILLS,385067,118.6,135,0.0
14-03-2025,REDHILLS,385067,153.2,135,18.2
15-03-2025,REDHILLS,385067,158.3,135,23.3
16-03-2025,REDHILLS,385067,118.0,135,0.0
17-03-2025,REDHILLS,385067,135.9,135,0.9
18-03-2025,REDHILLS,385067,118.1,135,0.0
19-03-2025,REDHILLS,385067,127.0,135,0.0
20-03-2025,REDHILLS,385067,156.0,135,21.0
21-03-2025,REDHILLS,385067,130.3,135,0.0
22-03-2025,REDHILLS,385067,139.0,135,4.0
23-03-2025,REDHILLS,385067,112.5,135,0.0
24-03-2025,REDHILLS,385067,148.7,135,13.7
25-03-2025,REDHILLS,385067,144.1,135,9.1
26-03-2025,REDHILLS,385067,130.4,135,0.0
27-03-2025,REDHILLS,385067,141.2,135,6.2
28-03-2025,REDHILLS,385067,148.6,135,13.6
29-03-2025,REDHILLS,385067,128.7,135,0.0
30-03-2025,REDHILLS,385067,115.5,135,0.0
31-03-2025,REDHILLS,385067,181.1,135,46.1
01-04-2025,REDHILLS,385067,132.3,135,0.0
02-04-2025,REDHILLS,385067,143.1,135,8.1
03-04-2025,REDHILLS,385067,165.2,135,30.2
04-04-2025,REDHILLS,385067,215.6,135,80.6
05-04-2025,REDHILLS,385067,120.1,135,0.0
06-04-2025,REDHILLS,385067,154.0,135,19.0
07-04-2025,REDHILLS,385067,130.8,135,0.0
08-04-2025,REDHILLS,385067,134.2,135,0.0
09-04-2025,REDHILLS,385067,130.6,135,0.0
10-04-2025,REDHILLS,385067,122.5,135,0.0
11-04-2025,REDHILLS,385067,144.2,135,9.2
12-04-2025,REDHILLS,385067,115.5,135,0.0
13-04-2025,REDHILLS,385067,163.9,135,28.9
14-04-2025,REDHILLS,385067,146.1,135,11.1
15-04-2025,REDHILLS,385067,153.4,135,18.4
16-04-2025,REDHILLS,385067,135.7,135,0.7
17-04-2025,REDHILLS,385067,137.7,135,2.7
18-04-2025,REDHILLS,385067,150.8,135,15.8
19-04-2025,REDHILLS,385067,121.7,135,0.0
20-04-2025,REDHILLS,385067,137.8,135,2.8
21-04-2025,REDHILLS,385067,127.8,135,0.0
22-04-2025,REDHILLS,385067,127.2,135,0.0
23-04-2025,REDHILLS,385067,102.8,135,0.0
24-04-2025,REDHILLS,385067,171.8,135,36.8
25-04-2025,REDHILLS,385067,131.3,135,0.0
26-04-2025,REDHILLS,385067,168.3,135,33.3
27-04-2025,REDHILLS,385067,166.4,135,31.4
28-04-2025,REDHILLS,385067,119.3,135,0.0
29-04-2025,REDHILLS,385067,123.2,135,0.0
30-04-2025,REDHILLS,385067,196.2,135,61.2
01-05-2025,REDHILLS,385067,180.0,135,45.0
02-05-2025,REDHILLS,385067,144.4,135,9.4
03-05-2025,REDHILLS,385067,150.1,135,15.1
04-05-2025,REDHILLS,385067,132.4,135,0.0
05-05-2025,REDHILLS,385067,153.6,135,18.6
06-05-2025,REDHILLS,385067,130.7,135,0.0
07-05-2025,REDHILLS,385067,104.4,135,0.0
08-05-2025,REDHILLS,385067,118.6,135,0.0
09-05-2025,REDHILLS,385067,145.4,135,10.4
10-05-2025,REDHILLS,385067,122.4,135,0.0
11-05-2025,REDHILLS,385067,143.7,135,8.7
12-05-2025,REDHILLS,385067,123.5,135,0.0
13-05-2025,REDHILLS,385067,129.4,135,0.0
14-05-2025,REDHILLS,385067,162.1,135,27.1
15-05-2025,REDHILLS,385067,149.9,135,14.9
16-05-2025,REDHILLS,385067,144.8,135,9.8
17-05-2025,REDHILLS,385067,162.6,135,27.6
18-05-2025,REDHILLS,385067,154.6,135,19.6
19-05-2025,REDHILLS,385067,173.9,135,38.9
20-05-2025,REDHILLS,385067,135.8,135,0.8
21-05-2025,REDHILLS,385067,136.4,135,1.4
22-05-2025,REDHILLS,385067,119.0,135,0.0
23-05-2025,REDHILLS,385067,136.4,135,1.4
24-05-2025,REDHILLS,385067,164.3,135,29.3
25-05-2025,REDHILLS,385067,171.0,135,36.0
26-05-2025,REDHILLS,385067,164.2,135,29.2
27-05-2025,REDHILLS,385067,109.1,135,0.0
28-05-2025,REDHILLS,385067,166.7,135,31.7
29-05-2025,REDHILLS,385067,108.2,135,0.0
30-05-2025,REDHILLS,385067,163.0,135,28.0
31-05-2025,REDHILLS,385067,137.6,135,2.6
01-06-2025,REDHILLS,385067,159.1,135,24.1
02-06-2025,REDHILLS,385067,118.4,135,0.0
03-06-2025,REDHILLS,385067,168.4,135,33.4
04-06-2025,REDHILLS,385067,115.7,135,0.0
05-06-2025,REDHILLS,385067,131.6,135,0.0
06-06-2025,REDHILLS,385067,125.0,135,0.0
07-06-2025,REDHILLS,385067,109.9,135,0.0
08-06-2025,REDHILLS,385067,146.9,135,11.9
09-06-2025,REDHILLS,385067,181.1,135,46.1
10-06-2025,REDHILLS,385067,198.3,135,63.3
11-06-2025,REDHILLS,385067,146.9,135,11.9
12-06-2025,REDHILLS,385067,167.3,135,32.3
13-06-2025,REDHILLS,385067,149.6,135,14.6
14-06-2025,REDHILLS,385067,155.0,135,20.0
15-06-2025,REDHILLS,385067,138.2,135,3.2
16-06-2025,REDHILLS,385067,148.9,135,13.9
17-06-2025,REDHILLS,385067,155.7,135,20.7
18-06-2025,REDHILLS,385067,133.4,135,0.0
19-06-2025,REDHILLS,385067,143.5,135,8.5
20-06-2025,REDHILLS,385067,143.8,135,8.8
21-06-2025,REDHILLS,385067,161.5,135,26.5
22-06-2025,REDHILLS,385067,123.7,135,0.0
23-06-2025,REDHILLS,385067,144.0,135,9.0
24-06-2025,REDHILLS,385067,183.2,135,48.2
25-06-2025,REDHILLS,385067,168.3,135,33.3
26-06-2025,REDHILLS,385067,172.0,135,37.0
27-06-2025,REDHILLS,385067,145.5,135,10.5
28-06-2025,REDHILLS,385067,151.4,135,16.4
29-06-2025,REDHILLS,385067,165.0,135,30.0
30-06-2025,REDHILLS,385067,176.2,135,41.2
01-07-2025,REDHILLS,385067,106.0,135,0.0
02-07-2025,REDHILLS,385067,118.7,135,0.0
03-07-2025,REDHILLS,385067,171.2,135,36.2
04-07-2025,REDHILLS,385067,139.5,135,4.5
05-07-2025,REDHILLS,385067,131.6,135,0.0
06-07-2025,REDHILLS,385067,119.9,135,0.0
07-07-2025,REDHILLS,385067,133.9,135,0.0
08-07-2025,REDHILLS,385067,117.0,135,0.0
09-07-2025,REDHILLS,385067,186.8,135,51.8
10-07-2025,REDHILLS,385067,144.6,135,9.6
11-07-2025,REDHILLS,385067,143.8,135,8.8
12-07-2025,REDHILLS,385067,156.8,135,21.8
13-07-2025,REDHILLS,385067,164.2,135,29.2
14-07-2025,REDHILLS,385067,163.9,135,28.9
15-07-2025,REDHILLS,385067,166.5,135,31.5
16-07-2025,REDHILLS,385067,132.4,135,0.0
17-07-2025,REDHILLS,385067,139.0,135,4.0
18-07-2025,REDHILLS,385067,160.4,135,25.4
19-07-2025,REDHILLS,385067,134.5,135,0.0
20-07-2025,REDHILLS,385067,144.9,135,9.9
21-07-2025,REDHILLS,385067,153.0,135,18.0
22-07-2025,REDHILLS,385067,160.7,135,25.7
23-07-2025,REDHILLS,385067,109.4,135,0.0
24-07-2025,REDHILLS,385067,159.3,135,24.3
25-07-2025,REDHILLS,385067,140.3,135,5.3
26-07-2025,REDHILLS,385067,159.1,135,24.1
27-07-2025,REDHILLS,385067,160.5,135,25.5
28-07-2025,REDHILLS,385067,177.2,135,42.2
29-07-2025,REDHILLS,385067,172.1,135,37.1
30-07-2025,REDHILLS,385067,171.9,135,36.9
31-07-2025,REDHILLS,385067,173.9,135,38.9
01-08-2025,REDHILLS,385067,150.8,135,15.8
02-08-2025,REDHILLS,385067,145.6,135,10.6
03-08-2025,REDHILLS,385067,162.5,135,27.5
04-08-2025,REDHILLS,385067,159.6,135,24.6
05-08-2025,REDHILLS,385067,138.8,135,3.8
06-08-2025,REDHILLS,385067,153.1,135,18.1
07-08-2025,REDHILLS,385067,144.3,135,9.3
08-08-2025,REDHILLS,385067,127.9,135,0.0
09-08-2025,REDHILLS,385067,170.8,135,35.8
10-08-2025,REDHILLS,385067,146.1,135,11.1
11-08-2025,REDHILLS,385067,186.0,135,51.0
12-08-2025,REDHILLS,385067,112.5,135,0.0
13-08-2025,REDHILLS,385067,133.9,135,0.0
14-08-2025,REDHILLS,385067,145.7,135,10.7
15-08-2025,REDHILLS,385067,167.7,135,32.7
16-08-2025,REDHILLS,385067,153.0,135,18.0
17-08-2025,REDHILLS,385067,151.2,135,16.2
18-08-2025,REDHILLS,385067,122.5,135,0.0
19-08-2025,REDHILLS,385067,121.9,135,0.0
20-08-2025,REDHILLS,385067,151.5,135,16.5
21-08-2025,REDHILLS,385067,117.7,135,0.0
22-08-2025,REDHILLS,385067,134.4,135,0.0
23-08-2025,REDHILLS,385067,155.0,135,20.0
24-08-2025,REDHILLS,385067,125.4,135,0.0
25-08-2025,REDHILLS,385067,177.1,135,42.1
26-08-2025,REDHILLS,385067,169.5,135,34.5
27-08-2025,REDHILLS,385067,113.6,135,0.0
28-08-2025,REDHILLS,385067,126.4,135,0.0
29-08-2025,REDHILLS,385067,99.3,135,0.0
30-08-2025,REDHILLS,385067,129.3,135,0.0
31-08-2025,REDHILLS,385067,160.3,135,25.3
01-09-2025,REDHILLS,385067,136.7,135,1.7
02-09-2025,REDHILLS,385067,154.2,135,19.2
03-09-2025,REDHILLS,385067,114.6,135,0.0
04-09-2025,REDHILLS,385067,161.0,135,26.0
05-09-2025,REDHILLS,385067,133.9,135,0.0
06-09-2025,REDHILLS,385067,145.2,135,10.2
07-09-2025,REDHILLS,385067,143.1,135,8.1
08-09-2025,REDHILLS,385067,119.6,135,0.0
09-09-2025,REDHILLS,385067,121.9,135,0.0
10-09-2025,REDHILLS,385067,164.4,135,29.4
11-09-2025,REDHILLS,385067,153.0,135,18.0
12-09-2025,REDHILLS,385067,166.0,135,31.0
13-09-2025,REDHILLS,385067,151.5,135,16.5
14-09-2025,REDHILLS,385067,147.9,135,12.9
15-09-2025,REDHILLS,385067,110.5,135,0.0
16-09-2025,REDHILLS,385067,139.6,135,4.6
17-09-2025,REDHILLS,385067,144.5,135,9.5
18-09-2025,REDHILLS,385067,184.1,135,49.1
19-09-2025,REDHILLS,385067,158.7,135,23.7
20-09-2025,REDHILLS,385067,175.7,135,40.7
21-09-2025,REDHILLS,385067,157.0,135,22.0
22-09-2025,REDHILLS,385067,130.8,135,0.0
23-09-2025,REDHILLS,385067,147.3,135,12.3
24-09-2025,REDHILLS,385067,149.7,135,14.7
25-09-2025,REDHILLS,385067,126.2,135,0.0
26-09-2025,REDHILLS,385067,137.3,135,2.3
27-09-2025,REDHILLS,385067,140.9,135,5.9
28-09-2025,REDHILLS,385067,177.1,135,42.1
29-09-2025,REDHILLS,385067,103.4,135,0.0
30-09-2025,REDHILLS,385067,169.1,135,34.1
01-10-2025,REDHILLS,385067,126.3,135,0.0
02-10-2025,REDHILLS,385067,117.6,135,0.0
03-10-2025,REDHILLS,385067,168.6,135,33.6
04-10-2025,REDHILLS,385067,159.6,135,24.6
05-10-2025,REDHILLS,385067,170.1,135,35.1
06-10-2025,REDHILLS,385067,161.0,135,26.0
07-10-2025,REDHILLS,385067,186.2,135,51.2
08-10-2025,REDHILLS,385067,156.2,135,21.2
09-10-2025,REDHILLS,385067,141.9,135,6.9
10-10-2025,REDHILLS,385067,151.9,135,16.9
11-10-2025,REDHILLS,385067,169.9,135,34.9
12-10-2025,REDHILLS,385067,129.4,135,0.0
13-10-2025,REDHILLS,385067,132.0,135,0.0
14-10-2025,REDHILLS,385067,138.8,135,3.8
15-10-2025,REDHILLS,385067,102.9,135,0.0
16-10-2025,REDHILLS,385067,147.8,135,12.8
17-10-2025,REDHILLS,385067,107.3,135,0.0
18-10-2025,REDHILLS,385067,146.1,135,11.1
19-10-2025,REDHILLS,385067,162.3,135,27.3
20-10-2025,REDHILLS,385067,135.5,135,0.5
21-10-2025,REDHILLS,385067,178.5,135,43.5
22-10-2025,REDHILLS,385067,115.8,135,0.0
23-10-2025,REDHILLS,385067,168.8,135,33.8
24-10-2025,REDHILLS,385067,158.5,135,23.5
25-10-2025,REDHILLS,385067,110.7,135,0.0
26-10-2025,REDHILLS,385067,199.2,135,64.2
27-10-2025,REDHILLS,385067,143.7,135,8.7
28-10-2025,REDHILLS,385067,127.5,135,0.0
29-10-2025,REDHILLS,385067,116.9,135,0.0
30-10-2025,REDHILLS,385067,140.6,135,5.6
31-10-2025,REDHILLS,385067,142.5,135,7.5
01-11-2025,REDHILLS,385067,147.1,135,12.1
02-11-2025,REDHILLS,385067,139.0,135,4.0
03-11-2025,REDHILLS,385067,157.7,135,22.7
04-11-2025,REDHILLS,385067,137.2,135,2.2
05-11-2025,REDHILLS,385067,106.3,135,0.0
06-11-2025,REDHILLS,385067,142.0,135,7.0
07-11-2025,REDHILLS,385067,97.7,135,0.0
08-11-2025,REDHILLS,385067,152.1,135,17.1
09-11-2025,REDHILLS,385067,125.4,135,0.0
10-11-2025,REDHILLS,385067,148.3,135,13.3
11-11-2025,REDHILLS,385067,171.3,135,36.3
12-11-2025,REDHILLS,385067,126.0,135,0.0
13-11-2025,REDHILLS,385067,166.2,135,31.2
14-11-2025,REDHILLS,385067,136.3,135,1.3
15-11-2025,REDHILLS,385067,180.1,135,45.1
16-11-2025,REDHILLS,385067,137.7,135,2.7
17-11-2025,REDHILLS,385067,128.2,135,0.0
18-11-2025,REDHILLS,385067,158.7,135,23.7
19-11-2025,REDHILLS,385067,136.3,135,1.3
20-11-2025,REDHILLS,385067,128.2,135,0.0
21-11-2025,REDHILLS,385067,135.4,135,0.4
22-11-2025,REDHILLS,385067,144.1,135,9.1
23-11-2025,REDHILLS,385067,171.8,135,36.8
24-11-2025,REDHILLS,385067,106.3,135,0.0
25-11-2025,REDHILLS,385067,145.5,135,10.5
26-11-2025,REDHILLS,385067,157.5,135,22.5
27-11-2025,REDHILLS,385067,148.9,135,13.9
28-11-2025,REDHILLS,385067,171.2,135,36.2
29-11-2025,REDHILLS,385067,143.5,135,8.5
30-11-2025,REDHILLS,385067,141.3,135,6.3
01-12-2025,REDHILLS,385067,156.8,135,21.8
02-12-2025,REDHILLS,385067,147.0,135,12.0
03-12-2025,REDHILLS,385067,137.2,135,2.2
04-12-2025,REDHILLS,385067,155.3,135,20.3
05-12-2025,REDHILLS,385067,131.9,135,0.0
06-12-2025,REDHILLS,385067,132.8,135,0.0
07-12-2025,REDHILLS,385067,134.4,135,0.0
08-12-2025,REDHILLS,385067,172.1,135,37.1
09-12-2025,REDHILLS,385067,80.6,135,0.0
10-12-2025,REDHILLS,385067,152.9,135,17.9
11-12-2025,REDHILLS,385067,145.7,135,10.7
12-12-2025,REDHILLS,385067,111.4,135,0.0
13-12-2025,REDHILLS,385067,151.2,135,16.2
14-12-2025,REDHILLS,385067,154.5,135,19.5
15-12-2025,REDHILLS,385067,156.8,135,21.8
16-12-2025,REDHILLS,385067,92.0,135,0.0
17-12-2025,REDHILLS,385067,172.3,135,37.3
18-12-2025,REDHILLS,385067,130.2,135,0.0
19-12-2025,REDHILLS,385067,158.7,135,23.7
20-12-2025,REDHILLS,385067,159.8,135,24.8
21-12-2025,REDHILLS,385067,127.5,135,0.0
22-12-2025,REDHILLS,385067,158.2,135,23.2
23-12-2025,REDHILLS,385067,137.3,135,2.3
24-12-2025,REDHILLS,385067,103.6,135,0.0
25-12-2025,REDHILLS,385067,168.4,135,33.4
26-12-2025,REDHILLS,385067,129.5,135,0.0
27-12-2025,REDHILLS,385067,127.9,135,0.0
28-12-2025,REDHILLS,385067,136.9,135,1.9
29-12-2025,REDHILLS,385067,150.4,135,15.4
30-12-2025,REDHILLS,385067,143.9,135,8.9
31-12-2025,REDHILLS,385067,156.0,135,21.0
01-01-2026,REDHILLS,385067,118.2,135,0.0
02-01-2026,REDHILLS,385067,130.2,135,0.0
03-01-2026,REDHILLS,385067,142.7,135,7.7
04-01-2026,REDHILLS,385067,183.0,135,48.0
05-01-2026,REDHILLS,385067,142.7,135,7.7
06-01-2026,REDHILLS,385067,166.7,135,31.7
07-01-2026,REDHILLS,385067,145.8,135,10.8
08-01-2026,REDHILLS,385067,135.3,135,0.3
09-01-2026,REDHILLS,385067,140.1,135,5.1
10-01-2026,REDHILLS,385067,141.6,135,6.6
11-01-2026,REDHILLS,385067,157.1,135,22.1
12-01-2026,REDHILLS,385067,172.5,135,37.5
13-01-2026,REDHILLS,385067,152.2,135,17.2
14-01-2026,REDHILLS,385067,168.7,135,33.7
15-01-2026,REDHILLS,385067,125.7,135,0.0
16-01-2026,REDHILLS,385067,136.7,135,1.7
17-01-2026,REDHILLS,385067,130.5,135,0.0
18-01-2026,REDHILLS,385067,151.3,135,16.3
19-01-2026,REDHILLS,385067,137.8,135,2.8
20-01-2026,REDHILLS,385067,159.6,135,24.6
21-01-2026,REDHILLS,385067,126.4,135,0.0
22-01-2026,REDHILLS,385067,145.9,135,10.9
23-01-2026,REDHILLS,385067,158.7,135,23.7
24-01-2026,REDHILLS,385067,103.7,135,0.0
25-01-2026,REDHILLS,385067,187.4,135,52.4
26-01-2026,REDHILLS,385067,139.3,135,4.3
27-01-2026,REDHILLS,385067,104.5,135,0.0
28-01-2026,REDHILLS,385067,148.2,135,13.2
29-01-2026,REDHILLS,385067,145.7,135,10.7
30-01-2026,REDHILLS,385067,143.4,135,8.4
31-01-2026,REDHILLS,385067,164.8,135,29.8
01-02-2026,REDHILLS,385067,159.9,135,24.9
02-02-2026,REDHILLS,385067,151.0,135,16.0
03-02-2026,REDHILLS,385067,154.0,135,19.0
04-02-2026,REDHILLS,385067,142.9,135,7.9
05-02-2026,REDHILLS,385067,180.5,135,45.5
06-02-2026,REDHILLS,385067,115.4,135,0.0
07-02-2026,REDHILLS,385067,147.8,135,12.8
08-02-2026,REDHILLS,385067,146.3,135,11.3
09-02-2026,REDHILLS,385067,161.3,135,26.3
10-02-2026,REDHILLS,385067,128.1,135,0.0
11-02-2026,REDHILLS,385067,110.1,135,0.0
12-02-2026,REDHILLS,385067,148.1,135,13.1
13-02-2026,REDHILLS,385067,150.6,135,15.6
14-02-2026,REDHILLS,385067,174.8,135,39.8
15-02-2026,REDHILLS,385067,119.6,135,0.0
16-02-2026,REDHILLS,385067,168.1,135,33.1
17-02-2026,REDHILLS,385067,192.3,135,57.3
18-02-2026,REDHILLS,385067,137.4,135,2.4
19-02-2026,REDHILLS,385067,119.2,135,0.0
20-02-2026,REDHILLS,385067,136.9,135,1.9
21-02-2026,REDHILLS,385067,145.3,135,10.3
22-02-2026,REDHILLS,385067,156.3,135,21.3
23-02-2026,REDHILLS,385067,133.2,135,0.0
24-02-2026,REDHILLS,385067,176.1,135,41.1
25-02-2026,REDHILLS,385067,122.7,135,0.0
26-02-2026,REDHILLS,385067,110.2,135,0.0
27-02-2026,REDHILLS,385067,167.1,135,32.1
28-02-2026,REDHILLS,385067,99.5,135,0.0
01-03-2026,REDHILLS,385067,140.9,135,5.9
02-03-2026,REDHILLS,385067,207.4,135,72.4
03-03-2026,REDHILLS,385067,144.8,135,9.8
04-03-2026,REDHILLS,385067,122.6,135,0.0
05-03-2026,REDHILLS,385067,143.9,135,8.9
06-03-2026,REDHILLS,385067,144.0,135,9.0
07-03-2026,REDHILLS,385067,148.2,135,13.2
08-03-2026,REDHILLS,385067,158.2,135,23.2
09-03-2026,REDHILLS,385067,124.2,135,0.0
10-03-2026,REDHILLS,385067,178.8,135,43.8
11-03-2026,REDHILLS,385067,149.9,135,14.9
12-03-2026,REDHILLS,385067,159.5,135,24.5
13-03-2026,REDHILLS,385067,132.4,135,0.0
14-03-2026,REDHILLS,385067,170.7,135,35.7
15-03-2026,REDHILLS,385067,139.9,135,4.9
16-03-2026,REDHILLS,385067,150.6,135,15.6
17-03-2026,REDHILLS,385067,126.3,135,0.0
18-03-2026,REDHILLS,385067,125.1,135,0.0
19-03-2026,REDHILLS,385067,158.8,135,23.8
20-03-2026,REDHILLS,385067,136.1,135,1.1
21-03-2026,REDHILLS,385067,127.9,135,0.0
22-03-2026,REDHILLS,385067,132.1,135,0.0
23-03-2026,REDHILLS,385067,159.0,135,24.0
24-03-2026,REDHILLS,385067,132.4,135,0.0
25-03-2026,REDHILLS,385067,142.6,135,7.6
26-03-2026,REDHILLS,385067,145.3,135,10.3
27-03-2026,REDHILLS,385067,106.7,135,0.0
28-03-2026,REDHILLS,385067,115.6,135,0.0
29-03-2026,REDHILLS,385067,151.7,135,16.7
30-03-2026,REDHILLS,385067,130.3,135,0.0
31-03-2026,REDHILLS,385067,166.1,135,31.1
01-04-2026,REDHILLS,385067,164.3,135,29.3
02-04-2026,REDHILLS,385067,159.4,135,24.4
03-04-2026,REDHILLS,385067,181.4,135,46.4
04-04-2026,REDHILLS,385067,143.3,135,8.3
05-04-2026,REDHILLS,385067,158.0,135,23.0
06-04-2026,REDHILLS,385067,133.3,135,0.0
07-04-2026,REDHILLS,385067,194.0,135,59.0
08-04-2026,REDHILLS,385067,184.7,135,49.7
09-04-2026,REDHILLS,385067,145.2,135,10.2
10-04-2026,REDHILLS,385067,152.7,135,17.7
11-04-2026,REDHILLS,385067,172.2,135,37.2
12-04-2026,REDHILLS,385067,142.1,135,7.1
13-04-2026,REDHILLS,385067,131.9,135,0.0
14-04-2026,REDHILLS,385067,162.5,135,27.5
15-04-2026,REDHILLS,385067,146.6,135,11.6
16-04-2026,REDHILLS,385067,148.7,135,13.7
17-04-2026,REDHILLS,385067,128.3,135,0.0
