Date,Area,Level_mcft
21-09-2024,CHEMBARAMBAKKAM,2170.57
22-09-2024,CHEMBARAMBAKKAM,2164.26
23-09-2024,CHEMBARAMBAKKAM,2163.39
24-09-2024,CHEMBARAMBAKKAM,2160.49
25-09-2024,CHEMBARAMBAKKAM,2154.28
26-09-2024,CHEMBARAMBAKKAM,2153.72
27-09-2024,CHEMBARAMBAKKAM,2159.74
28-09-2024,CHEMBARAMBAKKAM,2155.79
29-09-2024,CHEMBARAMBAKKAM,2156.39
30-09-2024,CHEMBARAMBAKKAM,2146.92
01-10-2024,CHEMBARAMBAKKAM,2157.14
02-10-2024,CHEMBARAMBAKKAM,2174.5
03-10-2024,CHEMBARAMBAKKAM,2196.92
04-10-2024,CHEMBARAMBAKKAM,2213.7
05-10-2024,CHEMBARAMBAKKAM,2227.13
06-10-2024,CHEMBARAMBAKKAM,2242.13
07-10-2024,CHEMBARAMBAKKAM,2250.88
08-10-2024,CHEMBARAMBAKKAM,2268.9
09-10-2024,CHEMBARAMBAKKAM,2288.31
10-10-2024,CHEMBARAMBAKKAM,2301.05
11-10-2024,CHEMBARAMBAKKAM,2313.7
12-10-2024,CHEMBARAMBAKKAM,2330.03
13-10-2024,CHEMBARAMBAKKAM,2342.85
14-10-2024,CHEMBARAMBAKKAM,2357.52
15-10-2024,CHEMBARAMBAKKAM,2383.02
16-10-2024,CHEMBARAMBAKKAM,2396.78
17-10-2024,CHEMBARAMBAKKAM,2409.99
18-10-2024,CHEMBARAMBAKKAM,2421.75
19-10-2024,CHEMBARAMBAKKAM,2440.47
20-10-2024,CHEMBARAMBAKKAM,2454.57
21-10-2024,CHEMBARAMBAKKAM,2466.32
22-10-2024,CHEMBARAMBAKKAM,2487.93
23-10-2024,CHEMBARAMBAKKAM,2510.02
24-10-2024,CHEMBARAMBAKKAM,2522.02
25-10-2024,CHEMBARAMBAKKAM,2527.69
26-10-2024,CHEMBARAMBAKKAM,2547.73
27-10-2024,CHEMBARAMBAKKAM,2559.3
28-10-2024,CHEMBARAMBAKKAM,2578.26
29-10-2024,CHEMBARAMBAKKAM,2583.41
30-10-2024,CHEMBARAMBAKKAM,2602.87
31-10-2024,CHEMBARAMBAKKAM,2611.81
01-11-2024,CHEMBARAMBAKKAM,2630.47
02-11-2024,CHEMBARAMBAKKAM,2645.54
03-11-2024,CHEMBARAMBAKKAM,2655.77
04-11-2024,CHEMBARAMBAKKAM,2668.73
05-11-2024,CHEMBARAMBAKKAM,2687.17
06-11-2024,CHEMBARAMBAKKAM,2702.69
07-11-2024,CHEMBARAMBAKKAM,2720.62
08-11-2024,CHEMBARAMBAKKAM,2745.5
09-11-2024,CHEMBARAMBAKKAM,2752.68
10-11-2024,CHEMBARAMBAKKAM,2775.76
11-11-2024,CHEMBARAMBAKKAM,2791.29
12-11-2024,CHEMBARAMBAKKAM,2801.79
13-11-2024,CHEMBARAMBAKKAM,2810.14
14-11-2024,CHEMBARAMBAKKAM,2824.19
15-11-2024,CHEMBARAMBAKKAM,2843.8
16-11-2024,CHEMBARAMBAKKAM,2858.17
17-11-2024,CHEMBARAMBAKKAM,2880.72
18-11-2024,CHEMBARAMBAKKAM,2888.47
19-11-2024,CHEMBARAMBAKKAM,2903.4
20-11-2024,CHEMBARAMBAKKAM,2912.14
21-11-2024,CHEMBARAMBAKKAM,2928.96
22-11-2024,CHEMBARAMBAKKAM,2948.4
23-11-2024,CHEMBARAMBAKKAM,2961.29
24-11-2024,CHEMBARAMBAKKAM,2963.27
25-11-2024,CHEMBARAMBAKKAM,2979.27
26-11-2024,CHEMBARAMBAKKAM,2996.45
27-11-2024,CHEMBARAMBAKKAM,3013.47
28-11-2024,CHEMBARAMBAKKAM,3034.65
29-11-2024,CHEMBARAMBAKKAM,3044.29
30-11-2024,CHEMBARAMBAKKAM,3062.7
01-12-2024,CHEMBARAMBAKKAM,3083.66
02-12-2024,CHEMBARAMBAKKAM,3089.76
03-12-2024,CHEMBARAMBAKKAM,3106.36
04-12-2024,CHEMBARAMBAKKAM,3118.84
05-12-2024,CHEMBARAMBAKKAM,3133.43
06-12-2024,CHEMBARAMBAKKAM,3150.17
07-12-2024,CHEMBARAMBAKKAM,3162.74
08-12-2024,CHEMBARAMBAKKAM,3174.36
09-12-2024,CHEMBARAMBAKKAM,3189.53
10-12-2024,CHEMBARAMBAKKAM,3199.09
11-12-2024,CHEMBARAMBAKKAM,3208.66
12-12-2024,CHEMBARAMBAKKAM,3227.06
13-12-2024,CHEMBARAMBAKKAM,3236.32
14-12-2024,CHEMBARAMBAKKAM,3254.65
15-12-2024,CHEMBARAMBAKKAM,3271.96
16-12-2024,CHEMBARAMBAKKAM,3278.33
17-12-2024,CHEMBARAMBAKKAM,3289.94
18-12-2024,CHEMBARAMBAKKAM,3310.91
19-12-2024,CHEMBARAMBAKKAM,3321.01
20-12-2024,CHEMBARAMBAKKAM,3333.69
21-12-2024,CHEMBARAMBAKKAM,3351.0
22-12-2024,CHEMBARAMBAKKAM,3369.91
23-12-2024,CHEMBARAMBAKKAM,3383.66
24-12-2024,CHEMBARAMBAKKAM,3395.67
25-12-2024,CHEMBARAMBAKKAM,3417.78
26-12-2024,CHEMBARAMBAKKAM,3441.48
27-12-2024,CHEMBARAMBAKKAM,3461.37
28-12-2024,CHEMBARAMBAKKAM,3476.8
29-12-2024,CHEMBARAMBAKKAM,3487.75
30-12-2024,CHEMBARAMBAKKAM,3498.6
31-12-2024,CHEMBARAMBAKKAM,3516.22
01-01-2025,CHEMBARAMBAKKAM,3515.31
02-01-2025,CHEMBARAMBAKKAM,3519.32
03-01-2025,CHEMBARAMBAKKAM,3519.57
04-01-2025,CHEMBARAMBAKKAM,3509.05
05-01-2025,CHEMBARAMBAKKAM,3511.31
06-01-2025,CHEMBARAMBAKKAM,3503.32
07-01-2025,CHEMBARAMBAKKAM,3498.4
08-01-2025,CHEMBARAMBAKKAM,3496.65
09-01-2025,CHEMBARAMBAKKAM,3503.63
10-01-2025,CHEMBARAMBAKKAM,3516.18
11-01-2025,CHEMBARAMBAKKAM,3516.21
12-01-2025,CHEMBARAMBAKKAM,3512.3
13-01-2025,CHEMBARAMBAKKAM,3511.97
14-01-2025,CHEMBARAMBAKKAM,3513.41
15-01-2025,CHEMBARAMBAKKAM,3508.81
16-01-2025,CHEMBARAMBAKKAM,3514.78
17-01-2025,CHEMBARAMBAKKAM,3512.93
18-01-2025,CHEMBARAMBAKKAM,3512.42
19-01-2025,CHEMBARAMBAKKAM,3512.75
20-01-2025,CHEMBARAMBAKKAM,3511.86
21-01-2025,CHEMBARAMBAKKAM,3513.05
22-01-2025,CHEMBARAMBAKKAM,3506.97
23-01-2025,CHEMBARAMBAKKAM,3501.18
24-01-2025,CHEMBARAMBAKKAM,3492.67
25-01-2025,CHEMBARAMBAKKAM,3491.87
26-01-2025,CHEMBARAMBAKKAM,3492.77
27-01-2025,CHEMBARAMBAKKAM,3492.06
28-01-2025,CHEMBARAMBAKKAM,3497.43
29-01-2025,CHEMBARAMBAKKAM,3494.4
30-01-2025,CHEMBARAMBAKKAM,3494.74
31-01-2025,CHEMBARAMBAKKAM,3486.29
01-02-2025,CHEMBARAMBAKKAM,3481.35
02-02-2025,CHEMBARAMBAKKAM,3481.83
03-02-2025,CHEMBARAMBAKKAM,3483.07
04-02-2025,CHEMBARAMBAKKAM,3478.6
05-02-2025,CHEMBARAMBAKKAM,3475.24
06-02-2025,CHEMBARAMBAKKAM,3464.66
07-02-2025,CHEMBARAMBAKKAM,3459.87
08-02-2025,CHEMBARAMBAKKAM,3461.32
09-02-2025,CHEMBARAMBAKKAM,3461.2
10-02-2025,CHEMBARAMBAKKAM,3460.7
11-02-2025,CHEMBARAMBAKKAM,3457.95
12-02-2025,CHEMBARAMBAKKAM,3454.99
13-02-2025,CHEMBARAMBAKKAM,3448.68
14-02-2025,CHEMBARAMBAKKAM,3449.18
15-02-2025,CHEMBARAMBAKKAM,3448.28
16-02-2025,CHEMBARAMBAKKAM,3447.74
17-02-2025,CHEMBARAMBAKKAM,3442.11
18-02-2025,CHEMBARAMBAKKAM,3428.35
19-02-2025,CHEMBARAMBAKKAM,3430.83
20-02-2025,CHEMBARAMBAKKAM,3425.44
21-02-2025,CHEMBARAMBAKKAM,3418.12
22-02-2025,CHEMBARAMBAKKAM,3418.59
23-02-2025,CHEMBARAMBAKKAM,3413.63
24-02-2025,CHEMBARAMBAKKAM,3415.93
25-02-2025,CHEMBARAMBAKKAM,3416.02
26-02-2025,CHEMBARAMBAKKAM,3416.43
27-02-2025,CHEMBARAMBAKKAM,3406.6
28-02-2025,CHEMBARAMBAKKAM,3409.66
01-03-2025,CHEMBARAMBAKKAM,3407.97
02-03-2025,CHEMBARAMBAKKAM,3403.12
03-03-2025,CHEMBARAMBAKKAM,3400.84
04-03-2025,CHEMBARAMBAKKAM,3388.96
05-03-2025,CHEMBARAMBAKKAM,3388.0
06-03-2025,CHEMBARAMBAKKAM,3379.86
07-03-2025,CHEMBARAMBAKKAM,3370.09
08-03-2025,CHEMBARAMBAKKAM,3359.48
09-03-2025,CHEMBARAMBAKKAM,3362.04
10-03-2025,CHEMBARAMBAKKAM,3355.9
11-03-2025,CHEMBARAMBAKKAM,3360.57
12-03-2025,CHEMBARAMBAKKAM,3354.89
13-03-2025,CHEMBARAMBAKKAM,3343.35
14-03-2025,CHEMBARAMBAKKAM,3334.77
15-03-2025,CHEMBARAMBAKKAM,3337.95
16-03-2025,CHEMBARAMBAKKAM,3334.17
17-03-2025,CHEMBARAMBAKKAM,3328.43
18-03-2025,CHEMBARAMBAKKAM,3326.23
19-03-2025,CHEMBARAMBAKKAM,3325.74
20-03-2025,CHEMBARAMBAKKAM,3328.32
21-03-2025,CHEMBARAMBAKKAM,3332.56
22-03-2025,CHEMBARAMBAKKAM,3327.77
23-03-2025,CHEMBARAMBAKKAM,3318.14
24-03-2025,CHEMBARAMBAKKAM,3313.07
25-03-2025,CHEMBARAMBAKKAM,3311.37
26-03-2025,CHEMBARAMBAKKAM,3303.55
27-03-2025,CHEMBARAMBAKKAM,3295.77
28-03-2025,CHEMBARAMBAKKAM,3294.48
29-03-2025,CHEMBARAMBAKKAM,3291.24
30-03-2025,CHEMBARAMBAKKAM,3288.4
31-03-2025,CHEMBARAMBAKKAM,3281.61
01-04-2025,CHEMBARAMBAKKAM,3277.46
02-04-2025,CHEMBARAMBAKKAM,3269.84
03-04-2025,CHEMBARAMBAKKAM,3271.29
04-04-2025,CHEMBARAMBAKKAM,3273.47
05-04-2025,CHEMBARAMBAKKAM,3261.24
06-04-2025,CHEMBARAMBAKKAM,3253.59
07-04-2025,CHEMBARAMBAKKAM,3243.11
08-04-2025,CHEMBARAMBAKKAM,3236.86
09-04-2025,CHEMBARAMBAKKAM,3233.44
10-04-2025,CHEMBARAMBAKKAM,3223.19
11-04-2025,CHEMBARAMBAKKAM,3215.58
12-04-2025,CHEMBARAMBAKKAM,3207.56
13-04-2025,CHEMBARAMBAKKAM,3205.6
14-04-2025,CHEMBARAMBAKKAM,3202.94
15-04-2025,CHEMBARAMBAKKAM,3196.34
16-04-2025,CHEMBARAMBAKKAM,3194.22
17-04-2025,CHEMBARAMBAKKAM,3188.49
18-04-2025,CHEMBARAMBAKKAM,3184.13
19-04-2025,CHEMBARAMBAKKAM,3189.49
20-04-2025,CHEMBARAMBAKKAM,3193.2
21-04-2025,CHEMBARAMBAKKAM,3183.7
22-04-2025,CHEMBARAMBAKKAM,3184.85
23-04-2025,CHEMBARAMBAKKAM,3185.9
24-04-2025,CHEMBARAMBAKKAM,3177.16
25-04-2025,CHEMBARAMBAKKAM,3178.26
26-04-2025,CHEMBARAMBAKKAM,3182.95
27-04-2025,CHEMBARAMBAKKAM,3174.33
28-04-2025,CHEMBARAMBAKKAM,3166.75
29-04-2025,CHEMBARAMBAKKAM,3168.84
30-04-2025,CHEMBARAMBAKKAM,3167.19
01-05-2025,CHEMBARAMBAKKAM,3166.95
02-05-2025,CHEMBARAMBAKKAM,3165.65
03-05-2025,CHEMBARAMBAKKAM,3164.61
04-05-2025,CHEMBARAMBAKKAM,3154.97
05-05-2025,CHEMBARAMBAKKAM,3157.21
06-05-2025,CHEMBARAMBAKKAM,3160.06
07-05-2025,CHEMBARAMBAKKAM,3155.91
08-05-2025,CHEMBARAMBAKKAM,3152.69
09-05-2025,CHEMBARAMBAKKAM,3142.04
10-05-2025,CHEMBARAMBAKKAM,3141.61
11-05-2025,CHEMBARAMBAKKAM,3141.47
12-05-2025,CHEMBARAMBAKKAM,3138.16
13-05-2025,CHEMBARAMBAKKAM,3140.78
14-05-2025,CHEMBARAMBAKKAM,3136.11
15-05-2025,CHEMBARAMBAKKAM,3135.93
16-05-2025,CHEMBARAMBAKKAM,3127.84
17-05-2025,CHEMBARAMBAKKAM,3124.72
18-05-2025,CHEMBARAMBAKKAM,3120.85
19-05-2025,CHEMBARAMBAKKAM,3118.97
20-05-2025,CHEMBARAMBAKKAM,3114.12
21-05-2025,CHEMBARAMBAKKAM,3110.47
22-05-2025,CHEMBARAMBAKKAM,3111.6
23-05-2025,CHEMBARAMBAKKAM,3106.41
24-05-2025,CHEMBARAMBAKKAM,3095.38
25-05-2025,CHEMBARAMBAKKAM,3101.13
26-05-2025,CHEMBARAMBAKKAM,3105.04
27-05-2025,CHEMBARAMBAKKAM,3095.57
28-05-2025,CHEMBARAMBAKKAM,3096.02
29-05-2025,CHEMBARAMBAKKAM,3090.51
30-05-2025,CHEMBARAMBAKKAM,3088.83
31-05-2025,CHEMBARAMBAKKAM,3087.3
01-06-2025,CHEMBARAMBAKKAM,3083.13
02-06-2025,CHEMBARAMBAKKAM,3076.21
03-06-2025,CHEMBARAMBAKKAM,3069.75
04-06-2025,CHEMBARAMBAKKAM,3062.17
05-06-2025,CHEMBARAMBAKKAM,3055.01
06-06-2025,CHEMBARAMBAKKAM,3051.68
07-06-2025,CHEMBARAMBAKKAM,3045.1
08-06-2025,CHEMBARAMBAKKAM,3045.51
09-06-2025,CHEMBARAMBAKKAM,3049.95
10-06-2025,CHEMBARAMBAKKAM,3044.05
11-06-2025,CHEMBARAMBAKKAM,3042.24
12-06-2025,CHEMBARAMBAKKAM,3041.74
13-06-2025,CHEMBARAMBAKKAM,3041.1
14-06-2025,CHEMBARAMBAKKAM,3038.48
15-06-2025,CHEMBARAMBAKKAM,3039.19
16-06-2025,CHEMBARAMBAKKAM,3038.6
17-06-2025,CHEMBARAMBAKKAM,3029.42
18-06-2025,CHEMBARAMBAKKAM,3030.76
19-06-2025,CHEMBARAMBAKKAM,3032.2
20-06-2025,CHEMBARAMBAKKAM,3025.38
21-06-2025,CHEMBARAMBAKKAM,3022.57
22-06-2025,CHEMBARAMBAKKAM,3022.99
23-06-2025,CHEMBARAMBAKKAM,3018.94
24-06-2025,CHEMBARAMBAKKAM,3021.31
25-06-2025,CHEMBARAMBAKKAM,3030.13
26-06-2025,CHEMBARAMBAKKAM,3023.2
27-06-2025,CHEMBARAMBAKKAM,3013.29
28-06-2025,CHEMBARAMBAKKAM,3011.81
29-06-2025,CHEMBARAMBAKKAM,3012.42
30-06-2025,CHEMBARAMBAKKAM,3008.26
01-07-2025,CHEMBARAMBAKKAM,3012.53
02-07-2025,CHEMBARAMBAKKAM,3002.84
03-07-2025,CHEMBARAMBAKKAM,3003.3
04-07-2025,CHEMBARAMBAKKAM,2997.27
05-07-2025,CHEMBARAMBAKKAM,3002.87
06-07-2025,CHEMBARAMBAKKAM,3009.83
07-07-2025,CHEMBARAMBAKKAM,3003.0
08-07-2025,CHEMBARAMBAKKAM,2997.25
09-07-2025,CHEMBARAMBAKKAM,2998.55
10-07-2025,CHEMBARAMBAKKAM,2993.61
11-07-2025,CHEMBARAMBAKKAM,2990.39
12-07-2025,CHEMBARAMBAKKAM,2987.51
13-07-2025,CHEMBARAMBAKKAM,2974.91
14-07-2025,CHEMBARAMBAKKAM,2971.85
15-07-2025,CHEMBARAMBAKKAM,2965.4
16-07-2025,CHEMBARAMBAKKAM,2959.93
17-07-2025,CHEMBARAMBAKKAM,2964.15
18-07-2025,CHEMBARAMBAKKAM,2954.87
19-07-2025,CHEMBARAMBAKKAM,2955.93
20-07-2025,CHEMBARAMBAKKAM,2951.54
21-07-2025,CHEMBARAMBAKKAM,2947.14
22-07-2025,CHEMBARAMBAKKAM,2948.09
23-07-2025,CHEMBARAMBAKKAM,2946.79
24-07-2025,CHEMBARAMBAKKAM,2946.64
25-07-2025,CHEMBARAMBAKKAM,2948.49
26-07-2025,CHEMBARAMBAKKAM,2943.83
27-07-2025,CHEMBARAMBAKKAM,2937.77
28-07-2025,CHEMBARAMBAKKAM,2929.34
29-07-2025,CHEMBARAMBAKKAM,2922.21
30-07-2025,CHEMBARAMBAKKAM,2933.96
31-07-2025,CHEMBARAMBAKKAM,2937.18
01-08-2025,CHEMBARAMBAKKAM,2927.43
02-08-2025,CHEMBARAMBAKKAM,2917.82
03-08-2025,CHEMBARAMBAKKAM,2917.23
04-08-2025,CHEMBARAMBAKKAM,2916.96
05-08-2025,CHEMBARAMBAKKAM,2916.71
06-08-2025,CHEMBARAMBAKKAM,2912.43
07-08-2025,CHEMBARAMBAKKAM,2908.8
08-08-2025,CHEMBARAMBAKKAM,2907.44
09-08-2025,CHEMBARAMBAKKAM,2904.87
10-08-2025,CHEMBARAMBAKKAM,2890.78
11-08-2025,CHEMBARAMBAKKAM,2886.63
12-08-2025,CHEMBARAMBAKKAM,2879.37
13-08-2025,CHEMBARAMBAKKAM,2877.25
14-08-2025,CHEMBARAMBAKKAM,2889.17
15-08-2025,CHEMBARAMBAKKAM,2888.01
16-08-2025,CHEMBARAMBAKKAM,2883.44
17-08-2025,CHEMBARAMBAKKAM,2885.05
18-08-2025,CHEMBARAMBAKKAM,2884.46
19-08-2025,CHEMBARAMBAKKAM,2883.57
20-08-2025,CHEMBARAMBAKKAM,2883.6
21-08-2025,CHEMBARAMBAKKAM,2890.88
22-08-2025,CHEMBARAMBAKKAM,2882.23
23-08-2025,CHEMBARAMBAKKAM,2881.6
24-08-2025,CHEMBARAMBAKKAM,2873.96
25-08-2025,CHEMBARAMBAKKAM,2873.74
26-08-2025,CHEMBARAMBAKKAM,2866.15
27-08-2025,CHEMBARAMBAKKAM,2861.06
28-08-2025,CHEMBARAMBAKKAM,2856.59
29-08-2025,CHEMBARAMBAKKAM,2858.47
30-08-2025,CHEMBARAMBAKKAM,2860.06
31-08-2025,CHEMBARAMBAKKAM,2850.83
01-09-2025,CHEMBARAMBAKKAM,2848.1
02-09-2025,CHEMBARAMBAKKAM,2841.56
03-09-2025,CHEMBARAMBAKKAM,2832.26
04-09-2025,CHEMBARAMBAKKAM,2828.18
05-09-2025,CHEMBARAMBAKKAM,2823.64
06-09-2025,CHEMBARAMBAKKAM,2832.77
07-09-2025,CHEMBARAMBAKKAM,2831.93
08-09-2025,CHEMBARAMBAKKAM,2822.05
09-09-2025,CHEMBARAMBAKKAM,2816.22
10-09-2025,CHEMBARAMBAKKAM,2818.33
11-09-2025,CHEMBARAMBAKKAM,2825.77
12-09-2025,CHEMBARAMBAKKAM,2814.84
13-09-2025,CHEMBARAMBAKKAM,2802.44
14-09-2025,CHEMBARAMBAKKAM,2808.8
15-09-2025,CHEMBARAMBAKKAM,2807.74
16-09-2025,CHEMBARAMBAKKAM,2800.4
17-09-2025,CHEMBARAMBAKKAM,2800.08
18-09-2025,CHEMBARAMBAKKAM,2783.9
19-09-2025,CHEMBARAMBAKKAM,2780.91
20-09-2025,CHEMBARAMBAKKAM,2779.55
21-09-2025,CHEMBARAMBAKKAM,2781.17
22-09-2025,CHEMBARAMBAKKAM,2773.11
23-09-2025,CHEMBARAMBAKKAM,2770.53
24-09-2025,CHEMBARAMBAKKAM,2762.91
25-09-2025,CHEMBARAMBAKKAM,2761.18
26-09-2025,CHEMBARAMBAKKAM,2753.71
27-09-2025,CHEMBARAMBAKKAM,2748.67
28-09-2025,CHEMBARAMBAKKAM,2740.69
29-09-2025,CHEMBARAMBAKKAM,2740.94
30-09-2025,CHEMBARAMBAKKAM,2742.24
01-10-2025,CHEMBARAMBAKKAM,2756.06
02-10-2025,CHEMBARAMBAKKAM,2771.25
03-10-2025,CHEMBARAMBAKKAM,2779.01
04-10-2025,CHEMBARAMBAKKAM,2792.51
05-10-2025,CHEMBARAMBAKKAM,2807.26
06-10-2025,CHEMBARAMBAKKAM,2835.36
07-10-2025,CHEMBARAMBAKKAM,2844.8
08-10-2025,CHEMBARAMBAKKAM,2867.13
09-10-2025,CHEMBARAMBAKKAM,2887.11
10-10-2025,CHEMBARAMBAKKAM,2903.51
11-10-2025,CHEMBARAMBAKKAM,2927.31
12-10-2025,CHEMBARAMBAKKAM,2944.17
13-10-2025,CHEMBARAMBAKKAM,2961.11
14-10-2025,CHEMBARAMBAKKAM,2975.85
15-10-2025,CHEMBARAMBAKKAM,2996.96
16-10-2025,CHEMBARAMBAKKAM,3017.45
17-10-2025,CHEMBARAMBAKKAM,3029.32
18-10-2025,CHEMBARAMBAKKAM,3037.72
19-10-2025,CHEMBARAMBAKKAM,3051.71
20-10-2025,CHEMBARAMBAKKAM,3062.71
21-10-2025,CHEMBARAMBAKKAM,3077.39
22-10-2025,CHEMBARAMBAKKAM,3098.58
23-10-2025,CHEMBARAMBAKKAM,3111.29
24-10-2025,CHEMBARAMBAKKAM,3126.08
25-10-2025,CHEMBARAMBAKKAM,3141.37
26-10-2025,CHEMBARAMBAKKAM,3160.61
27-10-2025,CHEMBARAMBAKKAM,3164.37
28-10-2025,CHEMBARAMBAKKAM,3176.34
29-10-2025,CHEMBARAMBAKKAM,3192.4
30-10-2025,CHEMBARAMBAKKAM,3213.4
31-10-2025,CHEMBARAMBAKKAM,3225.94
01-11-2025,CHEMBARAMBAKKAM,3231.56
02-11-2025,CHEMBARAMBAKKAM,3249.65
03-11-2025,CHEMBARAMBAKKAM,3261.48
04-11-2025,CHEMBARAMBAKKAM,3270.53
05-11-2025,CHEMBARAMBAKKAM,3282.41
06-11-2025,CHEMBARAMBAKKAM,3296.48
07-11-2025,CHEMBARAMBAKKAM,3308.46
08-11-2025,CHEMBARAMBAKKAM,3312.43
09-11-2025,CHEMBARAMBAKKAM,3331.92
10-11-2025,CHEMBARAMBAKKAM,3353.29
11-11-2025,CHEMBARAMBAKKAM,3371.55
12-11-2025,CHEMBARAMBAKKAM,3380.86
13-11-2025,CHEMBARAMBAKKAM,3394.85
14-11-2025,CHEMBARAMBAKKAM,3409.82
15-11-2025,CHEMBARAMBAKKAM,3427.82
16-11-2025,CHEMBARAMBAKKAM,3446.16
17-11-2025,CHEMBARAMBAKKAM,3457.49
18-11-2025,CHEMBARAMBAKKAM,3472.9
19-11-2025,CHEMBARAMBAKKAM,3490.18
20-11-2025,CHEMBARAMBAKKAM,3512.46
21-11-2025,CHEMBARAMBAKKAM,3530.98
22-11-2025,CHEMBARAMBAKKAM,3549.93
23-11-2025,CHEMBARAMBAKKAM,3565.35
24-11-2025,CHEMBARAMBAKKAM,3587.4
25-11-2025,CHEMBARAMBAKKAM,3604.45
26-11-2025,CHEMBARAMBAKKAM,3615.14
27-11-2025,CHEMBARAMBAKKAM,3637.16
28-11-2025,CHEMBARAMBAKKAM,3645.0
29-11-2025,CHEMBARAMBAKKAM,3645.0
30-11-2025,CHEMBARAMBAKKAM,3645.0
01-12-2025,CHEMBARAMBAKKAM,3645.0
02-12-2025,CHEMBARAMBAKKAM,3645.0
03-12-2025,CHEMBARAMBAKKAM,3645.0
04-12-2025,CHEMBARAMBAKKAM,3645.0
05-12-2025,CHEMBARAMBAKKAM,3645.0
06-12-2025,CHEMBARAMBAKKAM,3645.0
07-12-2025,CHEMBARAMBAKKAM,3645.0
08-12-2025,CHEMBARAMBAKKAM,3645.0
09-12-2025,CHEMBARAMBAKKAM,3645.0
10-12-2025,CHEMBARAMBAKKAM,3645.0
11-12-2025,CHEMBARAMBAKKAM,3645.0
12-12-2025,CHEMBARAMBAKKAM,3645.0
13-12-2025,CHEMBARAMBAKKAM,3645.0
14-12-2025,CHEMBARAMBAKKAM,3645.0
15-12-2025,CHEMBARAMBAKKAM,3645.0
16-12-2025,CHEMBARAMBAKKAM,3645.0
17-12-2025,CHEMBARAMBAKKAM,3645.0
18-12-2025,CHEMBARAMBAKKAM,3645.0
19-12-2025,CHEMBARAMBAKKAM,3645.0
20-12-2025,CHEMBARAMBAKKAM,3645.0
21-12-2025,CHEMBARAMBAKKAM,3645.0
22-12-2025,CHEMBARAMBAKKAM,3645.0
23-12-2025,CHEMBARAMBAKKAM,3645.0
24-12-2025,CHEMBARAMBAKKAM,3645.0
25-12-2025,CHEMBARAMBAKKAM,3645.0
26-12-2025,CHEMBARAMBAKKAM,3645.0
27-12-2025,CHEMBARAMBAKKAM,3645.0
28-12-2025,CHEMBARAMBAKKAM,3645.0
29-12-2025,CHEMBARAMBAKKAM,3645.0
30-12-2025,CHEMBARAMBAKKAM,3645.0
31-12-2025,CHEMBARAMBAKKAM,3645.0
01-01-2026,CHEMBARAMBAKKAM,3637.52
02-01-2026,CHEMBARAMBAKKAM,3637.51
03-01-2026,CHEMBARAMBAKKAM,3629.77
04-01-2026,CHEMBARAMBAKKAM,3629.09
05-01-2026,CHEMBARAMBAKKAM,3619.25
06-01-2026,CHEMBARAMBAKKAM,3620.49
07-01-2026,CHEMBARAMBAKKAM,3611.33
08-01-2026,CHEMBARAMBAKKAM,3611.09
09-01-2026,CHEMBARAMBAKKAM,3611.22
10-01-2026,CHEMBARAMBAKKAM,3604.73
11-01-2026,CHEMBARAMBAKKAM,3604.64
12-01-2026,CHEMBARAMBAKKAM,3602.95
13-01-2026,CHEMBARAMBAKKAM,3597.25
14-01-2026,CHEMBARAMBAKKAM,3589.21
15-01-2026,CHEMBARAMBAKKAM,3576.4
16-01-2026,CHEMBARAMBAKKAM,3575.14
17-01-2026,CHEMBARAMBAKKAM,3564.32
18-01-2026,CHEMBARAMBAKKAM,3561.8
19-01-2026,CHEMBARAMBAKKAM,3557.48
20-01-2026,CHEMBARAMBAKKAM,3557.88
21-01-2026,CHEMBARAMBAKKAM,3553.36
22-01-2026,CHEMBARAMBAKKAM,3548.72
23-01-2026,CHEMBARAMBAKKAM,3549.38
24-01-2026,CHEMBARAMBAKKAM,3548.05
25-01-2026,CHEMBARAMBAKKAM,3546.63
26-01-2026,CHEMBARAMBAKKAM,3545.98
27-01-2026,CHEMBARAMBAKKAM,3535.3
28-01-2026,CHEMBARAMBAKKAM,3536.09
29-01-2026,CHEMBARAMBAKKAM,3536.15
30-01-2026,CHEMBARAMBAKKAM,3528.06
31-01-2026,CHEMBARAMBAKKAM,3523.84
01-02-2026,CHEMBARAMBAKKAM,3520.65
02-02-2026,CHEMBARAMBAKKAM,3516.97
03-02-2026,CHEMBARAMBAKKAM,3515.64
04-02-2026,CHEMBARAMBAKKAM,3519.8
05-02-2026,CHEMBARAMBAKKAM,3522.21
06-02-2026,CHEMBARAMBAKKAM,3512.65
07-02-2026,CHEMBARAMBAKKAM,3512.76
08-02-2026,CHEMBARAMBAKKAM,3516.4
09-02-2026,CHEMBARAMBAKKAM,3515.34
10-02-2026,CHEMBARAMBAKKAM,3517.79
11-02-2026,CHEMBARAMBAKKAM,3524.85
12-02-2026,CHEMBARAMBAKKAM,3526.97
13-02-2026,CHEMBARAMBAKKAM,3525.22
14-02-2026,CHEMBARAMBAKKAM,3527.44
15-02-2026,CHEMBARAMBAKKAM,3525.17
16-02-2026,CHEMBARAMBAKKAM,3522.29
17-02-2026,CHEMBARAMBAKKAM,3517.53
18-02-2026,CHEMBARAMBAKKAM,3522.35
19-02-2026,CHEMBARAMBAKKAM,3515.26
20-02-2026,CHEMBARAMBAKKAM,3519.92
